id,date,pred,pred_lo,pred_hi,actual
1,2018-01-01,17.275101061619665,9.99997928578814,26.248442059581368,
1,2018-01-01,17.275101061619665,9.99997928578814,26.248442059581368,
1,2018-01-01,17.275101061619665,9.99997928578814,26.248442059581368,
1,2018-01-01,17.275101061619665,9.99997928578814,26.248442059581368,
1,2018-01-01,17.275101061619665,9.99997928578814,26.248442059581368,
1,2018-01-01,17.275101061619665,9.99997928578814,26.248442059581368,
1,2018-01-01,17.275101061619665,9.99997928578814,26.248442059581368,
1,2018-01-01,17.275101061619665,9.99997928578814,26.248442059581368,
1,2018-01-01,17.275101061619665,9.99997928578814,26.248442059581368,
1,2018-01-01,17.275101061619665,9.99997928578814,26.248442059581368,
1,2018-01-02,17.653148632933153,13.002201338576269,20.543177634058388,
1,2018-01-02,17.653148632933153,13.002201338576269,20.543177634058388,
1,2018-01-02,17.653148632933153,13.002201338576269,20.543177634058388,
1,2018-01-02,17.653148632933153,13.002201338576269,20.543177634058388,
1,2018-01-02,17.653148632933153,13.002201338576269,20.543177634058388,
1,2018-01-02,17.653148632933153,13.002201338576269,20.543177634058388,
1,2018-01-02,17.653148632933153,13.002201338576269,20.543177634058388,
1,2018-01-02,17.653148632933153,13.002201338576269,20.543177634058388,
1,2018-01-02,17.653148632933153,13.002201338576269,20.543177634058388,
1,2018-01-02,17.653148632933153,13.002201338576269,20.543177634058388,
1,2018-01-03,17.067915590403615,16.83459805551362,17.654690436028496,
1,2018-01-03,17.067915590403615,16.83459805551362,17.654690436028496,
1,2018-01-03,17.067915590403615,16.83459805551362,17.654690436028496,
1,2018-01-03,17.067915590403615,16.83459805551362,17.654690436028496,
1,2018-01-03,17.067915590403615,16.83459805551362,17.654690436028496,
1,2018-01-03,17.067915590403615,16.83459805551362,17.654690436028496,
1,2018-01-03,17.067915590403615,16.83459805551362,17.654690436028496,
1,2018-01-03,17.067915590403615,16.83459805551362,17.654690436028496,
1,2018-01-03,17.067915590403615,16.83459805551362,17.654690436028496,
1,2018-01-03,17.067915590403615,16.83459805551362,17.654690436028496,
1,2018-01-04,19.407410367705783,17.002936292503872,25.02388232025278,
1,2018-01-04,19.407410367705783,17.002936292503872,25.02388232025278,
1,2018-01-04,19.407410367705783,17.002936292503872,25.02388232025278,
1,2018-01-04,19.407410367705783,17.002936292503872,25.02388232025278,
1,2018-01-04,19.407410367705783,17.002936292503872,25.02388232025278,
1,2018-01-04,19.407410367705783,17.002936292503872,25.02388232025278,
1,2018-01-04,19.407410367705783,17.002936292503872,25.02388232025278,
1,2018-01-04,19.407410367705783,17.002936292503872,25.02388232025278,
1,2018-01-04,19.407410367705783,17.002936292503872,25.02388232025278,
1,2018-01-04,19.407410367705783,17.002936292503872,25.02388232025278,
1,2018-01-05,21.507394721812798,17.0674404402105,23.343908692964558,
1,2018-01-05,21.507394721812798,17.0674404402105,23.343908692964558,
1,2018-01-05,21.507394721812798,17.0674404402105,23.343908692964558,
1,2018-01-05,21.507394721812798,17.0674404402105,23.343908692964558,
1,2018-01-05,21.507394721812798,17.0674404402105,23.343908692964558,
1,2018-01-05,21.507394721812798,17.0674404402105,23.343908692964558,
1,2018-01-05,21.507394721812798,17.0674404402105,23.343908692964558,
1,2018-01-05,21.507394721812798,17.0674404402105,23.343908692964558,
1,2018-01-05,21.507394721812798,17.0674404402105,23.343908692964558,
1,2018-01-05,21.507394721812798,17.0674404402105,23.343908692964558,
1,2018-01-06,21.807592242322432,17.067585704554528,22.959559777684735,
1,2018-01-06,21.807592242322432,17.067585704554528,22.959559777684735,
1,2018-01-06,21.807592242322432,17.067585704554528,22.959559777684735,
1,2018-01-06,21.807592242322432,17.067585704554528,22.959559777684735,
1,2018-01-06,21.807592242322432,17.067585704554528,22.959559777684735,
1,2018-01-06,21.807592242322432,17.067585704554528,22.959559777684735,
1,2018-01-06,21.807592242322432,17.067585704554528,22.959559777684735,
1,2018-01-06,21.807592242322432,17.067585704554528,22.959559777684735,
1,2018-01-06,21.807592242322432,17.067585704554528,22.959559777684735,
1,2018-01-06,21.807592242322432,17.067585704554528,22.959559777684735,
1,2018-01-07,21.601746456092666,17.067800759916622,21.80793551452557,
1,2018-01-07,21.601746456092666,17.067800759916622,21.80793551452557,
1,2018-01-07,21.601746456092666,17.067800759916622,21.80793551452557,
1,2018-01-07,21.601746456092666,17.067800759916622,21.80793551452557,
1,2018-01-07,21.601746456092666,17.067800759916622,21.80793551452557,
1,2018-01-07,21.601746456092666,17.067800759916622,21.80793551452557,
1,2018-01-07,21.601746456092666,17.067800759916622,21.80793551452557,
1,2018-01-07,21.601746456092666,17.067800759916622,21.80793551452557,
1,2018-01-07,21.601746456092666,17.067800759916622,21.80793551452557,
1,2018-01-07,21.601746456092666,17.067800759916622,21.80793551452557,
1,2018-01-08,18.27927643092737,17.067909017878264,21.807924761757477,
1,2018-01-08,18.27927643092737,17.067909017878264,21.807924761757477,
1,2018-01-08,18.27927643092737,17.067909017878264,21.807924761757477,
1,2018-01-08,18.27927643092737,17.067909017878264,21.807924761757477,
1,2018-01-08,18.27927643092737,17.067909017878264,21.807924761757477,
1,2018-01-08,18.27927643092737,17.067909017878264,21.807924761757477,
1,2018-01-08,18.27927643092737,17.067909017878264,21.807924761757477,
1,2018-01-08,18.27927643092737,17.067909017878264,21.807924761757477,
1,2018-01-08,18.27927643092737,17.067909017878264,21.807924761757477,
1,2018-01-08,18.27927643092737,17.067909017878264,21.807924761757477,
1,2018-01-09,18.26111149299112,17.106165070793846,21.80781723407642,
1,2018-01-09,18.26111149299112,17.106165070793846,21.80781723407642,
1,2018-01-09,18.26111149299112,17.106165070793846,21.80781723407642,
1,2018-01-09,18.26111149299112,17.106165070793846,21.80781723407642,
1,2018-01-09,18.26111149299112,17.106165070793846,21.80781723407642,
1,2018-01-09,18.26111149299112,17.106165070793846,21.80781723407642,
1,2018-01-09,18.26111149299112,17.106165070793846,21.80781723407642,
1,2018-01-09,18.26111149299112,17.106165070793846,21.80781723407642,
1,2018-01-09,18.26111149299112,17.106165070793846,21.80781723407642,
1,2018-01-09,18.26111149299112,17.106165070793846,21.80781723407642,
1,2018-01-10,18.365455987395197,17.275078783446396,21.807720459163477,
1,2018-01-10,18.365455987395197,17.275078783446396,21.807720459163477,
1,2018-01-10,18.365455987395197,17.275078783446396,21.807720459163477,
1,2018-01-10,18.365455987395197,17.275078783446396,21.807720459163477,
1,2018-01-10,18.365455987395197,17.275078783446396,21.807720459163477,
1,2018-01-10,18.365455987395197,17.275078783446396,21.807720459163477,
1,2018-01-10,18.365455987395197,17.275078783446396,21.807720459163477,
1,2018-01-10,18.365455987395197,17.275078783446396,21.807720459163477,
1,2018-01-10,18.365455987395197,17.275078783446396,21.807720459163477,
1,2018-01-10,18.365455987395197,17.275078783446396,21.807720459163477,
1,2018-01-11,20.151262210248763,17.159844117026537,19.407719010565476,
1,2018-01-11,20.151262210248763,17.159844117026537,19.407719010565476,
1,2018-01-11,20.151262210248763,17.159844117026537,19.407719010565476,
1,2018-01-11,20.151262210248763,17.159844117026537,19.407719010565476,
1,2018-01-11,20.151262210248763,17.159844117026537,19.407719010565476,
1,2018-01-11,20.151262210248763,17.159844117026537,19.407719010565476,
1,2018-01-11,20.151262210248763,17.159844117026537,19.407719010565476,
1,2018-01-11,20.151262210248763,17.159844117026537,19.407719010565476,
1,2018-01-11,20.151262210248763,17.159844117026537,19.407719010565476,
1,2018-01-11,20.151262210248763,17.159844117026537,19.407719010565476,
1,2018-01-12,21.087178351978984,18.27916839386925,21.690658675230445,
1,2018-01-12,21.087178351978984,18.27916839386925,21.690658675230445,
1,2018-01-12,21.087178351978984,18.27916839386925,21.690658675230445,
1,2018-01-12,21.087178351978984,18.27916839386925,21.690658675230445,
1,2018-01-12,21.087178351978984,18.27916839386925,21.690658675230445,
1,2018-01-12,21.087178351978984,18.27916839386925,21.690658675230445,
1,2018-01-12,21.087178351978984,18.27916839386925,21.690658675230445,
1,2018-01-12,21.087178351978984,18.27916839386925,21.690658675230445,
1,2018-01-12,21.087178351978984,18.27916839386925,21.690658675230445,
1,2018-01-12,21.087178351978984,18.27916839386925,21.690658675230445,
1,2018-01-13,21.402478412802974,19.592405305456357,21.807570108202384,
1,2018-01-13,21.402478412802974,19.592405305456357,21.807570108202384,
1,2018-01-13,21.402478412802974,19.592405305456357,21.807570108202384,
1,2018-01-13,21.402478412802974,19.592405305456357,21.807570108202384,
1,2018-01-13,21.402478412802974,19.592405305456357,21.807570108202384,
1,2018-01-13,21.402478412802974,19.592405305456357,21.807570108202384,
1,2018-01-13,21.402478412802974,19.592405305456357,21.807570108202384,
1,2018-01-13,21.402478412802974,19.592405305456357,21.807570108202384,
1,2018-01-13,21.402478412802974,19.592405305456357,21.807570108202384,
1,2018-01-13,21.402478412802974,19.592405305456357,21.807570108202384,
1,2018-01-14,21.60165986150099,20.151259929346867,21.603590323899663,
1,2018-01-14,21.60165986150099,20.151259929346867,21.603590323899663,
1,2018-01-14,21.60165986150099,20.151259929346867,21.603590323899663,
1,2018-01-14,21.60165986150099,20.151259929346867,21.603590323899663,
1,2018-01-14,21.60165986150099,20.151259929346867,21.603590323899663,
1,2018-01-14,21.60165986150099,20.151259929346867,21.603590323899663,
1,2018-01-14,21.60165986150099,20.151259929346867,21.603590323899663,
1,2018-01-14,21.60165986150099,20.151259929346867,21.603590323899663,
1,2018-01-14,21.60165986150099,20.151259929346867,21.603590323899663,
1,2018-01-14,21.60165986150099,20.151259929346867,21.603590323899663,
1,2018-01-15,19.880781398312543,18.279274673017092,21.50421803643145,
1,2018-01-15,19.880781398312543,18.279274673017092,21.50421803643145,
1,2018-01-15,19.880781398312543,18.279274673017092,21.50421803643145,
1,2018-01-15,19.880781398312543,18.279274673017092,21.50421803643145,
1,2018-01-15,19.880781398312543,18.279274673017092,21.50421803643145,
1,2018-01-15,19.880781398312543,18.279274673017092,21.50421803643145,
